-181.426, -55.216, 14.950, 23.050
-181.423, -55.715, 14.999, 23.083
-181.419, -56.216, 15.048, 23.116
-181.415, -56.719, 15.098, 23.149
-181.412, -57.224, 15.148, 23.182
-181.408, -57.730, 15.198, 23.215
-181.405, -58.238, 15.248, 23.248
-181.401, -58.747, 15.298, 23.281
-181.398, -59.259, 15.349, 23.314
-181.394, -59.771, 15.399, 23.347
-181.390, -60.286, 15.450, 23.380
-181.387, -60.802, 15.501, 23.413
-181.383, -61.320, 15.552, 23.446
-181.379, -61.840, 15.603, 23.479
-181.375, -62.361, 15.655, 23.512
-181.372, -62.885, 15.706, 23.545
-181.368, -63.409, 15.758, 23.578
-181.364, -63.936, 15.810, 23.611
-181.360, -64.464, 15.862, 23.644
-181.356, -64.994, 15.914, 23.677
-181.353, -65.526, 15.966, 23.710
-181.349, -66.060, 16.019, 23.743
-181.345, -66.595, 16.071, 23.776
-181.341, -67.132, 16.124, 23.809
-181.337, -67.671, 16.177, 23.842
-181.333, -68.211, 16.230, 23.875
-181.329, -68.754, 16.284, 23.908
-181.325, -69.298, 16.337, 23.941
-181.321, -69.844, 16.391, 23.974
-181.317, -70.392, 16.444, 24.007
-181.313, -70.941, 16.498, 24.040
-181.309, -71.492, 16.552, 24.073
-181.304, -72.046, 16.607, 24.106
-181.300, -72.600, 16.661, 24.139
-181.296, -73.157, 16.716, 24.172
-181.292, -73.716, 16.770, 24.205
-181.288, -74.276, 16.825, 24.238
-181.283, -74.838, 16.880, 24.271
-181.279, -75.402, 16.935, 24.304
-181.275, -75.968, 16.991, 24.337
-181.271, -76.536, 17.046, 24.370
-181.266, -77.106, 17.102, 24.403
-181.262, -77.677, 17.158, 24.436
-181.257, -78.251, 17.214, 24.469
-181.253, -78.826, 17.270, 24.502
-181.249, -79.403, 17.327, 24.535
-181.244, -79.982, 17.383, 24.568
-181.240, -80.563, 17.440, 24.601
-181.235, -81.146, 17.497, 24.634
-181.231, -81.730, 17.554, 24.667
-181.226, -82.317, 17.611, 24.700
-181.221, -82.905, 17.669, 24.733
-181.217, -83.496, 17.726, 24.766
-181.212, -84.088, 17.784, 24.799
-181.207, -84.682, 17.842, 24.832
-181.203, -85.278, 17.900, 24.865
-181.198, -85.877, 17.958, 24.898
-181.193, -86.477, 18.016, 24.931
-181.188, -87.079, 18.075, 24.964
-181.184, -87.683, 18.133, 24.997
-181.179, -88.289, 18.192, 25.030
-181.174, -88.896, 18.250, 25.063
-181.169, -89.506, 18.306, 25.096
-181.164, -90.118, 18.360, 25.129
-181.159, -90.731, 18.412, 25.162
-181.154, -91.346, 18.459, 25.195
-181.149, -91.962, 18.501, 25.228
-181.144, -92.580, 18.535, 25.261
-181.139, -93.198, 18.561, 25.294
-181.134, -93.817, 18.575, 25.327
-181.129, -94.436, 18.576, 25.360
-181.124, -95.054, 18.562, 25.393
-181.118, -95.671, 18.532, 25.426
-181.113, -96.287, 18.487, 25.459
-181.108, -96.901, 18.426, 25.492
-181.103, -97.513, 18.353, 25.525
-181.098, -98.122, 18.268, 25.558
-181.093, -98.728, 18.175, 25.591
-181.088, -99.330, 18.075, 25.624
-181.083, -99.929, 17.971, 25.657
-181.077, -100.525, 17.866, 25.690
-181.072, -101.117, 17.762, 25.723
-181.067, -101.706, 17.659, 25.756
-181.062, -102.292, 17.560, 25.789
-181.057, -102.874, 17.467, 25.822
-181.052, -103.454, 17.379, 25.855
-181.047, -104.031, 17.298, 25.888
-181.042, -104.605, 17.223, 25.921
-181.037, -105.178, 17.156, 25.954
-181.032, -105.748, 17.097, 25.987
-181.027, -106.317, 17.045, 26.020
-181.022, -106.884, 17.000, 26.053
-181.016, -107.450, 16.963, 26.086
-181.011, -108.015, 16.932, 26.119
-181.006, -108.579, 16.908, 26.152
-181.001, -109.143, 16.890, 26.185
-180.996, -109.706, 16.878, 26.218
-180.991, -110.268, 16.871, 26.251
-180.986, -110.831, 16.869, 26.284
-180.980, -111.394, 16.871, 26.317
-180.975, -111.957, 16.877, 26.350
-180.970, -112.520, 16.885, 26.383
-180.965, -113.083, 16.896, 26.416
-180.960, -113.647, 16.908, 26.449
-180.954, -114.211, 16.922, 26.482
-180.949, -114.776, 16.936, 26.515
-180.944, -115.341, 16.950, 26.548
-180.939, -115.907, 16.963, 26.581
-180.933, -116.473, 16.975, 26.614
-180.928, -117.039, 16.983, 26.647
-180.923, -117.605, 16.989, 26.680
-180.917, -118.172, 16.990, 26.713
-180.912, -118.738, 16.987, 26.746
-180.907, -119.304, 16.977, 26.779
-180.901, -119.869, 16.962, 26.812
-180.896, -120.434, 16.940, 26.845
-180.890, -120.998, 16.911, 26.878
-180.885, -121.560, 16.876, 26.911
-180.880, -122.121, 16.835, 26.944
-180.874, -122.681, 16.788, 26.977
-180.869, -123.239, 16.737, 27.010
-180.863, -123.795, 16.681, 27.043
-180.858, -124.349, 16.623, 27.076
-180.852, -124.902, 16.562, 27.109
-180.847, -125.452, 16.500, 27.142
-180.842, -126.000, 16.438, 27.175
-180.836, -126.546, 16.377, 27.208
-180.831, -127.090, 16.317, 27.241
-180.825, -127.632, 16.260, 27.274
-180.820, -128.173, 16.204, 27.307
-180.814, -128.712, 16.152, 27.340
-180.809, -129.249, 16.104, 27.373
-180.804, -129.784, 16.059, 27.406
-180.798, -130.319, 16.018, 27.439
-180.793, -130.852, 15.980, 27.472
-180.787, -131.384, 15.947, 27.505
-180.782, -131.914, 15.917, 27.538
-180.776, -132.444, 15.891, 27.571
-180.771, -132.974, 15.869, 27.604
-180.765, -133.502, 15.849, 27.637
-180.760, -134.030, 15.833, 27.670
-180.754, -134.558, 15.819, 27.703
-180.749, -135.085, 15.807, 27.736
-180.743, -135.612, 15.797, 27.769
-180.738, -136.139, 15.788, 27.802
-180.732, -136.665, 15.780, 27.835
-180.726, -137.191, 15.773, 27.868
-180.721, -137.716, 15.766, 27.901
-180.715, -138.242, 15.758, 27.934
-180.709, -138.767, 15.749, 27.967
-180.704, -139.292, 15.739, 28.000
-180.698, -139.816, 15.728, 28.033
-180.692, -140.340, 15.714, 28.066
-180.687, -140.864, 15.698, 28.099
-180.681, -141.386, 15.679, 28.132
-180.675, -141.908, 15.658, 28.165
-180.670, -142.430, 15.634, 28.198
-180.664, -142.950, 15.608, 28.231
-180.658, -143.469, 15.578, 28.264
-180.652, -143.988, 15.547, 28.297
-180.647, -144.505, 15.513, 28.330
-180.641, -145.021, 15.477, 28.363
-180.635, -145.536, 15.439, 28.396
-180.629, -146.049, 15.401, 28.429
-180.623, -146.561, 15.361, 28.462
-180.618, -147.072, 15.321, 28.495
-180.612, -147.582, 15.281, 28.528
-180.606, -148.090, 15.241, 28.561
-180.600, -148.597, 15.202, 28.594
-180.594, -149.103, 15.164, 28.627
-180.588, -149.607, 15.126, 28.660
-180.582, -150.110, 15.091, 28.693
-180.577, -150.613, 15.056, 28.726
-180.571, -151.114, 15.024, 28.759
-180.565, -151.614, 14.993, 28.792
-180.559, -152.113, 14.964, 28.825
-180.553, -152.611, 14.937, 28.858
-180.547, -153.108, 14.912, 28.891
-180.541, -153.605, 14.888, 28.924
-180.535, -154.100, 14.865, 28.957
-180.529, -154.595, 14.845, 28.990
-180.523, -155.090, 14.825, 29.023
-180.517, -155.583, 14.806, 29.056
-180.511, -156.077, 14.788, 29.089
-180.505, -156.569, 14.771, 29.122
-180.499, -157.061, 14.754, 29.155
-180.492, -157.553, 14.737, 29.188
-180.486, -158.043, 14.720, 29.221
-180.480, -158.534, 14.703, 29.254
-180.474, -159.023, 14.686, 29.287
-180.468, -159.512, 14.668, 29.320
-180.461, -160.001, 14.649, 29.353
-180.455, -160.489, 14.629, 29.386
-180.449, -160.976, 14.608, 29.419
-180.443, -161.462, 14.586, 29.452
-180.436, -161.948, 14.564, 29.485
-180.430, -162.433, 14.540, 29.518
-180.424, -162.916, 14.514, 29.551
-180.417, -163.400, 14.488, 29.584
-180.411, -163.882, 14.461, 29.617
-180.404, -164.363, 14.433, 29.650
-180.398, -164.843, 14.405, 29.683
-180.391, -165.323, 14.376, 29.716
-180.385, -165.801, 14.347, 29.749
-180.378, -166.278, 14.317, 29.782
-180.371, -166.755, 14.287, 29.815
-180.365, -167.230, 14.258, 29.848
-180.358, -167.705, 14.228, 29.881
-180.351, -168.178, 14.200, 29.914
-180.345, -168.651, 14.171, 29.947
-180.338, -169.122, 14.143, 29.980
-180.331, -169.593, 14.116, 30.013
-180.324, -170.063, 14.089, 30.046
-180.317, -170.532, 14.063, 30.079
-180.310, -171.000, 14.038, 30.112
-180.303, -171.467, 14.014, 30.145
-180.296, -171.934, 13.991, 30.178
-180.289, -172.399, 13.968, 30.211
-180.282, -172.864, 13.945, 30.244
-180.275, -173.329, 13.924, 30.277
-180.268, -173.792, 13.903, 30.310
-180.260, -174.255, 13.882, 30.343
-180.253, -174.717, 13.861, 30.376
-180.246, -175.179, 13.841, 30.409
-180.238, -175.640, 13.821, 30.442
-180.230, -176.100, 13.801, 30.475
-180.222, -176.559, 13.781, 30.508
-180.214, -177.018, 13.761, 30.541
-180.205, -177.476, 13.741, 30.574
-180.196, -177.934, 13.720, 30.607
-180.187, -178.390, 13.699, 30.640
-180.177, -178.846, 13.678, 30.673
-180.166, -179.302, 13.656, 30.706
-180.155, -179.756, 13.634, 30.739
-180.143, -180.210, 13.611, 30.772
-180.130, -180.663, 13.589, 30.805
-180.116, -181.115, 13.565, 30.838
-180.101, -181.566, 13.542, 30.871
-180.084, -182.017, 13.517, 30.904
-180.067, -182.466, 13.493, 30.937
-180.048, -182.915, 13.469, 30.970
-180.028, -183.363, 13.444, 31.003
-180.006, -183.810, 13.420, 31.036
-179.983, -184.256, 13.395, 31.069
-179.958, -184.701, 13.371, 31.102
-179.931, -185.145, 13.346, 31.135
-179.903, -185.589, 13.322, 31.168
-179.872, -186.031, 13.297, 31.201
-179.840, -186.472, 13.274, 31.234
-179.806, -186.913, 13.250, 31.267
-179.770, -187.352, 13.227, 31.300
-179.732, -187.791, 13.204, 31.333
-179.691, -188.228, 13.181, 31.366
-179.649, -188.665, 13.159, 31.399
-179.604, -189.101, 13.136, 31.432
-179.556, -189.535, 13.115, 31.465
-179.507, -189.969, 13.094, 31.498
-179.455, -190.402, 13.072, 31.531
-179.401, -190.834, 13.052, 31.564
-179.344, -191.264, 13.031, 31.597
-179.285, -191.694, 13.010, 31.630
-179.223, -192.123, 12.989, 31.663
-179.158, -192.550, 12.969, 31.696
-179.092, -192.977, 12.949, 31.729
-179.023, -193.402, 12.929, 31.762
-178.951, -193.826, 12.909, 31.795
-178.877, -194.249, 12.888, 31.828
-178.800, -194.671, 12.868, 31.861
-178.720, -195.092, 12.848, 31.894
-178.638, -195.512, 12.827, 31.927
-178.554, -195.930, 12.807, 31.960
-178.468, -196.348, 12.786, 31.993
-178.379, -196.764, 12.766, 32.026
-178.287, -197.179, 12.746, 32.059
-178.193, -197.592, 12.731, 32.092
-178.096, -198.005, 12.718, 32.125
-177.997, -198.417, 12.711, 32.158
-177.896, -198.828, 12.710, 32.191
-177.793, -199.239, 12.713, 32.224
-177.687, -199.650, 12.723, 32.257
-177.578, -200.060, 12.737, 32.290
-177.467, -200.471, 12.757, 32.323
-177.354, -200.881, 12.781, 32.356
-177.238, -201.292, 12.811, 32.389
-177.120, -201.704, 12.845, 32.422
-176.999, -202.116, 12.883, 32.455
-176.876, -202.528, 12.926, 32.488
-176.750, -202.942, 12.971, 32.521
-176.622, -203.356, 13.021, 32.554
-176.491, -203.772, 13.072, 32.587
-176.358, -204.188, 13.127, 32.620
-176.222, -204.606, 13.183, 32.653
-176.084, -205.025, 13.242, 32.686
-175.943, -205.445, 13.303, 32.719
-175.800, -205.866, 13.366, 32.752
-175.655, -206.289, 13.430, 32.785
-175.506, -206.714, 13.495, 32.818
-175.356, -207.139, 13.562, 32.851
-175.202, -207.567, 13.630, 32.884
-175.047, -207.995, 13.698, 32.917
-174.888, -208.426, 13.767, 32.950
-174.728, -208.857, 13.837, 32.983
-174.564, -209.291, 13.906, 33.016
-174.398, -209.725, 13.976, 33.049
-174.230, -210.162, 14.046, 33.082
-174.059, -210.599, 14.116, 33.115
-173.885, -211.038, 14.186, 33.148
-173.709, -211.479, 14.256, 33.181
-173.530, -211.921, 14.324, 33.214
-173.348, -212.365, 14.393, 33.247
-173.165, -212.810, 14.461, 33.280
-172.978, -213.256, 14.528, 33.313
-172.790, -213.704, 14.595, 33.346
-172.599, -214.153, 14.660, 33.379
-172.405, -214.604, 14.725, 33.412
-172.209, -215.055, 14.788, 33.445
-172.011, -215.508, 14.851, 33.478
-171.810, -215.962, 14.912, 33.511
-171.608, -216.418, 14.972, 33.544
-171.402, -216.874, 15.030, 33.577
-171.195, -217.332, 15.087, 33.610
-170.985, -217.790, 15.143, 33.643
-170.773, -218.250, 15.198, 33.676
-170.559, -218.710, 15.251, 33.709
-170.342, -219.171, 15.303, 33.742
-170.124, -219.633, 15.354, 33.775
-169.903, -220.096, 15.404, 33.808
-169.680, -220.560, 15.452, 33.841
-169.455, -221.024, 15.500, 33.874
-169.228, -221.490, 15.547, 33.907
-168.998, -221.955, 15.593, 33.940
-168.767, -222.422, 15.638, 33.973
-168.533, -222.889, 15.683, 34.006
-168.298, -223.357, 15.728, 34.039
-168.061, -223.826, 15.772, 34.072
-167.821, -224.295, 15.816, 34.105
-167.580, -224.765, 15.860, 34.138
-167.337, -225.236, 15.903, 34.171
-167.092, -225.707, 15.947, 34.204
-166.846, -226.179, 15.991, 34.237
-166.597, -226.652, 16.035, 34.270
-166.347, -227.125, 16.080, 34.303
-166.095, -227.599, 16.125, 34.336
-165.841, -228.075, 16.170, 34.369
-165.586, -228.550, 16.216, 34.402
-165.328, -229.027, 16.262, 34.435
-165.070, -229.505, 16.308, 34.468
-164.809, -229.983, 16.356, 34.501
-164.546, -230.462, 16.403, 34.534
-164.282, -230.942, 16.452, 34.567
-164.017, -231.423, 16.501, 34.600
-163.749, -231.906, 16.551, 34.633
-163.480, -232.389, 16.601, 34.666
-163.209, -232.873, 16.652, 34.699
-162.937, -233.358, 16.703, 34.732
-162.663, -233.844, 16.755, 34.765
-162.388, -234.332, 16.808, 34.798
-162.111, -234.820, 16.861, 34.831
-161.832, -235.310, 16.915, 34.864
-161.552, -235.801, 16.970, 34.897
-161.270, -236.293, 17.025, 34.930
-160.987, -236.786, 17.080, 34.963
-160.702, -237.281, 17.136, 34.996
-160.416, -237.777, 17.193, 35.029
-160.128, -238.274, 17.249, 35.062
-159.839, -238.773, 17.307, 35.095
-159.549, -239.273, 17.364, 35.128
-159.257, -239.775, 17.423, 35.161
-158.963, -240.278, 17.481, 35.194
-158.669, -240.782, 17.540, 35.227
-158.373, -241.288, 17.599, 35.260
-158.076, -241.796, 17.659, 35.293
-157.778, -242.305, 17.718, 35.326
-157.478, -242.816, 17.779, 35.359
-157.177, -243.329, 17.839, 35.392
-156.876, -243.843, 17.899, 35.425
-156.573, -244.359, 17.960, 35.458
-156.269, -244.876, 18.021, 35.491
-155.964, -245.396, 18.082, 35.524
-155.659, -245.917, 18.144, 35.557
-155.352, -246.441, 18.205, 35.590
-155.045, -246.966, 18.267, 35.623
-154.738, -247.493, 18.328, 35.656
-154.429, -248.022, 18.390, 35.689
-154.121, -248.554, 18.452, 35.722
-153.811, -249.087, 18.514, 35.755
-153.502, -249.623, 18.576, 35.788
-153.193, -250.162, 18.638, 35.821
-152.883, -250.702, 18.700, 35.854
-152.574, -251.245, 18.761, 35.887
-152.265, -251.791, 18.823, 35.920
-151.957, -252.339, 18.885, 35.953
-151.649, -252.890, 18.946, 35.986
-151.341, -253.443, 19.008, 36.019
-151.035, -253.999, 19.069, 36.052
-150.729, -254.558, 19.129, 36.085
-150.424, -255.120, 19.188, 36.118
-150.121, -255.685, 19.245, 36.151
-149.819, -256.253, 19.299, 36.184
-149.519, -256.823, 19.350, 36.217
-149.220, -257.396, 19.397, 36.250
-148.924, -257.971, 19.438, 36.283
-148.629, -258.549, 19.471, 36.316
-148.337, -259.129, 19.496, 36.349
-148.048, -259.711, 19.511, 36.382
-147.761, -260.295, 19.513, 36.415
-147.478, -260.880, 19.501, 36.448
-147.199, -261.465, 19.476, 36.481
-146.923, -262.051, 19.436, 36.514
-146.652, -262.637, 19.381, 36.547
-146.385, -263.223, 19.315, 36.580
-146.123, -263.808, 19.237, 36.613
-145.865, -264.391, 19.152, 36.646
-145.612, -264.974, 19.063, 36.679
-145.364, -265.556, 18.975, 36.712
-145.121, -266.137, 18.890, 36.745
-144.882, -266.717, 18.811, 36.778
-144.649, -267.296, 18.738, 36.811
-144.420, -267.875, 18.674, 36.844
-144.195, -268.454, 18.617, 36.877
-143.975, -269.032, 18.569, 36.910
-143.759, -269.611, 18.530, 36.943
-143.548, -270.191, 18.498, 36.976
-143.340, -270.771, 18.474, 37.009
-143.136, -271.351, 18.457, 37.042
-142.937, -271.933, 18.447, 37.075
-142.741, -272.516, 18.444, 37.108
-142.548, -273.100, 18.447, 37.141
-142.359, -273.686, 18.456, 37.174
-142.173, -274.273, 18.470, 37.207
-141.991, -274.862, 18.487, 37.240
-141.812, -275.452, 18.510, 37.273
-141.636, -276.045, 18.537, 37.306
-141.463, -276.639, 18.567, 37.339
-141.293, -277.235, 18.600, 37.372
-141.126, -277.833, 18.636, 37.405
-140.962, -278.434, 18.675, 37.438
-140.800, -279.036, 18.716, 37.471
-140.642, -279.641, 18.759, 37.504
-140.486, -280.248, 18.804, 37.537
-140.334, -280.857, 18.850, 37.570
-140.183, -281.469, 18.897, 37.603
-140.036, -282.082, 18.944, 37.636
-139.891, -282.698, 18.992, 37.669
-139.749, -283.317, 19.039, 37.702
-139.610, -283.937, 19.085, 37.735
-139.474, -284.560, 19.128, 37.768
-139.340, -285.184, 19.170, 37.801
-139.209, -285.810, 19.206, 37.834
-139.081, -286.438, 19.239, 37.867
-138.956, -287.068, 19.264, 37.900
-138.834, -287.699, 19.280, 37.933
-138.715, -288.330, 19.287, 37.966
-138.598, -288.962, 19.281, 37.999
-138.486, -289.594, 19.262, 38.032
-138.376, -290.225, 19.228, 38.065
-138.270, -290.855, 19.181, 38.098
-138.167, -291.484, 19.120, 38.131
-138.067, -292.111, 19.047, 38.164
-137.971, -292.736, 18.964, 38.197
-137.878, -293.358, 18.872, 38.230
-137.789, -293.977, 18.775, 38.263
-137.703, -294.594, 18.673, 38.296
-137.620, -295.207, 18.569, 38.329
-137.541, -295.818, 18.465, 38.362
-137.465, -296.425, 18.363, 38.395
-137.393, -297.030, 18.264, 38.428
-137.323, -297.632, 18.170, 38.461
-137.257, -298.231, 18.080, 38.494
-137.194, -298.828, 17.997, 38.527
-137.134, -299.423, 17.920, 38.560
-137.077, -300.016, 17.849, 38.593
-137.024, -300.607, 17.786, 38.626
-136.972, -301.196, 17.730, 38.659
-136.924, -301.784, 17.680, 38.692
-136.879, -302.371, 17.637, 38.725
-136.837, -302.956, 17.601, 38.758
-136.797, -303.541, 17.571, 38.791
-136.761, -304.125, 17.547, 38.824
-136.726, -304.709, 17.529, 38.857
-136.695, -305.292, 17.516, 38.890
-136.667, -305.876, 17.508, 38.923
-136.641, -306.459, 17.503, 38.956
-136.618, -307.042, 17.503, 38.989
-136.597, -307.626, 17.506, 39.022
-136.579, -308.209, 17.512, 39.055
-136.564, -308.793, 17.520, 39.088
-136.551, -309.378, 17.529, 39.121
-136.542, -309.962, 17.540, 39.154
-136.535, -310.547, 17.551, 39.187
-136.530, -311.133, 17.563, 39.220
-136.529, -311.719, 17.573, 39.253
-136.531, -312.305, 17.582, 39.286
-136.535, -312.891, 17.589, 39.319
-136.543, -313.477, 17.592, 39.352
-136.553, -314.064, 17.593, 39.385
-136.566, -314.650, 17.589, 39.418
-136.582, -315.236, 17.580, 39.451
-136.600, -315.821, 17.565, 39.484
-136.623, -316.405, 17.544, 39.517
-136.648, -316.988, 17.518, 39.550
-136.676, -317.571, 17.485, 39.583
-136.706, -318.151, 17.446, 39.616
-136.740, -318.730, 17.402, 39.649
-136.778, -319.308, 17.352, 39.682
-136.818, -319.883, 17.299, 39.715
-136.861, -320.456, 17.242, 39.748
-136.908, -321.027, 17.182, 39.781
-136.957, -321.595, 17.121, 39.814
-137.009, -322.162, 17.059, 39.847
-137.064, -322.726, 16.997, 39.880
-137.123, -323.287, 16.935, 39.913
-137.185, -323.847, 16.875, 39.946
-137.250, -324.404, 16.817, 39.979
-137.318, -324.958, 16.762, 40.012
-137.389, -325.511, 16.710, 40.045
-137.464, -326.062, 16.661, 40.078
-137.541, -326.610, 16.615, 40.111
-137.622, -327.157, 16.573, 40.144
-137.706, -327.702, 16.535, 40.177
-137.794, -328.245, 16.500, 40.210
-137.885, -328.787, 16.470, 40.243
-137.980, -329.327, 16.442, 40.276
-138.077, -329.865, 16.418, 40.309
-138.179, -330.403, 16.397, 40.342
-138.283, -330.939, 16.379, 40.375
-138.392, -331.473, 16.363, 40.408
-138.504, -332.007, 16.348, 40.441
-138.620, -332.539, 16.336, 40.474
-138.739, -333.070, 16.325, 40.507
-138.862, -333.600, 16.316, 40.540
-138.990, -334.128, 16.307, 40.573
-139.120, -334.656, 16.299, 40.606
-139.255, -335.182, 16.291, 40.639
-139.393, -335.707, 16.283, 40.672
-139.535, -336.230, 16.273, 40.705
-139.681, -336.752, 16.262, 40.738
-139.831, -337.273, 16.250, 40.771
-139.984, -337.792, 16.235, 40.804
-140.141, -338.309, 16.219, 40.837
-140.301, -338.825, 16.201, 40.870
-140.465, -339.338, 16.180, 40.903
-140.632, -339.850, 16.157, 40.936
-140.802, -340.360, 16.131, 40.969
-140.975, -340.868, 16.103, 41.002
-141.152, -341.374, 16.072, 41.035
-141.331, -341.878, 16.038, 41.068
-141.513, -342.379, 16.003, 41.101
-141.698, -342.878, 15.966, 41.134
-141.885, -343.375, 15.927, 41.167
-142.074, -343.870, 15.887, 41.200
-142.266, -344.362, 15.847, 41.233
-142.460, -344.852, 15.806, 41.266
-142.656, -345.340, 15.764, 41.299
-142.854, -345.825, 15.723, 41.332
-143.053, -346.309, 15.683, 41.365
-143.255, -346.790, 15.644, 41.398
-143.458, -347.268, 15.605, 41.431
-143.663, -347.745, 15.568, 41.464
-143.870, -348.220, 15.533, 41.497
-144.078, -348.693, 15.499, 41.530
-144.288, -349.164, 15.466, 41.563
-144.499, -349.634, 15.436, 41.596
-144.712, -350.102, 15.407, 41.629
-144.926, -350.568, 15.382, 41.662
-145.141, -351.033, 15.361, 41.695
-145.358, -351.496, 15.345, 41.728
-145.576, -351.958, 15.335, 41.761
-145.796, -352.420, 15.330, 41.794
-146.017, -352.881, 15.332, 41.827
-146.240, -353.341, 15.339, 41.860
-146.464, -353.801, 15.351, 41.893
-146.690, -354.262, 15.370, 41.926
-146.917, -354.722, 15.393, 41.959
-147.145, -355.182, 15.421, 41.992
-147.376, -355.643, 15.453, 42.025
-147.607, -356.104, 15.489, 42.058
-147.841, -356.566, 15.530, 42.091
-148.076, -357.029, 15.573, 42.124
-148.312, -357.493, 15.620, 42.157
-148.550, -357.958, 15.670, 42.190
-148.790, -358.424, 15.723, 42.223
-149.031, -358.891, 15.779, 42.256
-149.274, -359.360, 15.836, 42.289
-149.519, -359.829, 15.896, 42.322
-149.765, -360.301, 15.958, 42.355
-150.013, -360.774, 16.022, 42.388
-150.262, -361.248, 16.087, 42.421
-150.513, -361.724, 16.154, 42.454
-150.765, -362.202, 16.223, 42.487
-151.020, -362.681, 16.292, 42.520
-151.275, -363.163, 16.363, 42.553
-151.533, -363.646, 16.435, 42.586
-151.791, -364.131, 16.507, 42.619
-152.052, -364.618, 16.581, 42.652
-152.314, -365.107, 16.655, 42.685
-152.577, -365.598, 16.730, 42.718
-152.842, -366.091, 16.806, 42.751
-153.109, -366.586, 16.882, 42.784
-153.377, -367.083, 16.959, 42.817
-153.646, -367.582, 17.036, 42.850
-153.918, -368.084, 17.113, 42.883
-154.190, -368.587, 17.191, 42.916
-154.464, -369.093, 17.269, 42.949
-154.739, -369.601, 17.347, 42.982
-155.016, -370.111, 17.425, 43.015
-155.294, -370.623, 17.504, 43.048
-155.574, -371.138, 17.582, 43.081
-155.854, -371.654, 17.661, 43.114
-156.137, -372.173, 17.739, 43.147
-156.420, -372.694, 17.817, 43.180
-156.705, -373.218, 17.896, 43.213
-156.991, -373.744, 17.974, 43.246
-157.278, -374.272, 18.052, 43.279
-157.566, -374.802, 18.130, 43.312
-157.856, -375.335, 18.207, 43.345
-158.146, -375.870, 18.284, 43.378
-158.438, -376.407, 18.361, 43.411
-158.731, -376.947, 18.438, 43.444
-159.025, -377.489, 18.514, 43.477
-159.320, -378.033, 18.590, 43.510
-159.616, -378.580, 18.666, 43.543
-159.912, -379.129, 18.741, 43.576
-160.210, -379.680, 18.816, 43.609
-160.509, -380.234, 18.890, 43.642
-160.808, -380.790, 18.964, 43.675
-161.109, -381.348, 19.037, 43.708
-161.410, -381.909, 19.110, 43.741
-161.711, -382.472, 19.182, 43.774
-162.014, -383.037, 19.254, 43.807
-162.317, -383.605, 19.325, 43.840
-162.621, -384.175, 19.395, 43.873
-162.925, -384.747, 19.465, 43.906
-163.230, -385.322, 19.535, 43.939
-163.536, -385.899, 19.604, 43.972
-163.842, -386.478, 19.672, 44.005
-164.148, -387.060, 19.740, 44.038
-164.455, -387.644, 19.807, 44.071
-164.762, -388.230, 19.874, 44.104
-165.069, -388.819, 19.940, 44.137
-165.377, -389.410, 20.006, 44.170
-165.685, -390.003, 20.071, 44.203
-165.993, -390.599, 20.135, 44.236
-166.301, -391.197, 20.200, 44.269
-166.610, -391.797, 20.263, 44.302
-166.918, -392.400, 20.326, 44.335
-167.226, -393.005, 20.389, 44.368
-167.535, -393.612, 20.452, 44.401
-167.843, -394.222, 20.514, 44.434
-168.151, -394.834, 20.575, 44.467
-168.459, -395.449, 20.637, 44.500
-168.767, -396.066, 20.698, 44.533
-169.075, -396.685, 20.759, 44.566
-169.382, -397.306, 20.819, 44.599
-169.689, -397.930, 20.879, 44.632
-169.996, -398.557, 20.940, 44.665
-170.302, -399.186, 21.000, 44.698
-170.608, -399.817, 21.060, 44.731
-170.914, -400.450, 21.119, 44.764
-171.219, -401.086, 21.179, 44.797
-171.524, -401.725, 21.239, 44.830
-171.828, -402.366, 21.298, 44.863
-172.131, -403.009, 21.356, 44.896
-172.434, -403.655, 21.413, 44.929
-172.736, -404.303, 21.468, 44.962
-173.037, -404.954, 21.521, 44.995
-173.338, -405.607, 21.570, 45.028
-173.637, -406.262, 21.614, 45.061
-173.935, -406.918, 21.653, 45.094
-174.232, -407.577, 21.682, 45.127
-174.527, -408.237, 21.702, 45.160
-174.821, -408.898, 21.709, 45.193
-175.113, -409.559, 21.701, 45.226
-175.403, -410.221, 21.675, 45.259
-175.690, -410.882, 21.633, 45.292
-175.974, -411.542, 21.573, 45.325
-176.256, -412.201, 21.496, 45.358
-176.534, -412.857, 21.405, 45.391
-176.809, -413.512, 21.302, 45.424
-177.081, -414.164, 21.190, 45.457
-177.349, -414.813, 21.071, 45.490
-177.613, -415.460, 20.947, 45.523
-177.873, -416.103, 20.822, 45.556
-178.129, -416.744, 20.698, 45.589
-178.382, -417.382, 20.575, 45.622
-178.630, -418.018, 20.457, 45.655
-178.875, -418.650, 20.344, 45.688
-179.116, -419.281, 20.236, 45.721
-179.353, -419.909, 20.135, 45.754
-179.586, -420.536, 20.042, 45.787
-179.816, -421.161, 19.956, 45.820
-180.042, -421.784, 19.877, 45.853
-180.265, -422.407, 19.807, 45.886
-180.484, -423.028, 19.743, 45.919
-180.700, -423.648, 19.687, 45.952
-180.913, -424.268, 19.639, 45.985
-181.122, -424.887, 19.597, 46.018
-181.328, -425.506, 19.562, 46.051
-181.532, -426.125, 19.534, 46.084
-181.732, -426.745, 19.512, 46.117
